date,month,product,category,region,quantity,unit_price,total_sales
2025-01-19,January,Bagel,Bakery,Downtown,2,2.95,5.9
2025-01-19,January,Bagel,Bakery,Uptown,1,2.95,2.95
2025-01-19,January,Espresso,Beverage,Uptown,3,3.25,9.75
2025-01-19,January,Espresso,Beverage,Uptown,1,3.25,3.25
2025-01-19,January,Croissant,Bakery,Downtown,3,3.75,11.25
2025-01-19,January,Bagel,Bakery,Suburban,2,2.95,5.9
2025-01-19,January,Latte,Beverage,Downtown,1,4.5,4.5
2025-01-19,January,Cold Brew,Beverage,Downtown,3,4.0,12.0
2025-01-19,January,Cold Brew,Beverage,Suburban,1,4.0,4.0
2025-01-19,January,Muffin,Bakery,Suburban,3,3.25,9.75
2025-01-19,January,Croissant,Bakery,Downtown,3,3.75,11.25
2025-01-19,January,Bagel,Bakery,Suburban,3,2.95,8.85
2025-01-19,January,Cold Brew,Beverage,Uptown,3,4.0,12.0
2025-01-20,January,Bagel,Bakery,Downtown,1,2.95,2.95
2025-01-20,January,Croissant,Bakery,Suburban,1,3.75,3.75
2025-01-20,January,Cold Brew,Beverage,Suburban,1,4.0,4.0
2025-01-20,January,Croissant,Bakery,Suburban,1,3.75,3.75
2025-01-20,January,Croissant,Bakery,Suburban,1,3.75,3.75
2025-01-20,January,Cold Brew,Beverage,Suburban,3,4.0,12.0
2025-01-20,January,Croissant,Bakery,Downtown,3,3.75,11.25
2025-01-20,January,Latte,Beverage,Suburban,2,4.5,9.0
2025-01-20,January,Croissant,Bakery,Suburban,2,3.75,7.5
2025-01-20,January,Bagel,Bakery,Downtown,3,2.95,8.85
2025-01-20,January,Muffin,Bakery,Uptown,2,3.25,6.5
2025-01-20,January,Cold Brew,Beverage,Downtown,1,4.0,4.0
2025-01-20,January,Croissant,Bakery,Suburban,3,3.75,11.25
2025-01-20,January,Latte,Beverage,Downtown,3,4.5,13.5
2025-01-20,January,Muffin,Bakery,Uptown,2,3.25,6.5
2025-01-21,January,Cold Brew,Beverage,Uptown,3,4.0,12.0
2025-01-21,January,Bagel,Bakery,Downtown,2,2.95,5.9
2025-01-21,January,Muffin,Bakery,Uptown,2,3.25,6.5
2025-01-21,January,Espresso,Beverage,Uptown,1,3.25,3.25
2025-01-21,January,Latte,Beverage,Suburban,3,4.5,13.5
2025-01-21,January,Muffin,Bakery,Uptown,3,3.25,9.75
2025-01-21,January,Espresso,Beverage,Uptown,2,3.25,6.5
2025-01-21,January,Bagel,Bakery,Uptown,1,2.95,2.95
2025-01-21,January,Cold Brew,Beverage,Downtown,1,4.0,4.0
2025-01-21,January,Cold Brew,Beverage,Downtown,1,4.0,4.0
2025-01-21,January,Cold Brew,Beverage,Uptown,1,4.0,4.0
2025-01-21,January,Espresso,Beverage,Uptown,1,3.25,3.25
2025-01-21,January,Bagel,Bakery,Suburban,2,2.95,5.9
2025-01-21,January,Cold Brew,Beverage,Uptown,2,4.0,8.0
2025-01-21,January,Bagel,Bakery,Suburban,3,2.95,8.85
2025-01-21,January,Muffin,Bakery,Uptown,2,3.25,6.5
2025-01-21,January,Bagel,Bakery,Uptown,1,2.95,2.95
2025-01-21,January,Bagel,Bakery,Downtown,2,2.95,5.9
2025-01-21,January,Croissant,Bakery,Suburban,1,3.75,3.75
2025-01-21,January,Bagel,Bakery,Uptown,1,2.95,2.95
2025-01-21,January,Bagel,Bakery,Downtown,3,2.95,8.85
2025-01-21,January,Croissant,Bakery,Uptown,2,3.75,7.5
2025-01-21,January,Espresso,Beverage,Suburban,1,3.25,3.25
2025-01-21,January,Latte,Beverage,Downtown,1,4.5,4.5
2025-01-21,January,Latte,Beverage,Uptown,1,4.5,4.5
2025-01-22,January,Espresso,Beverage,Downtown,1,3.25,3.25
2025-01-22,January,Croissant,Bakery,Suburban,1,3.75,3.75
2025-01-22,January,Croissant,Bakery,Uptown,3,3.75,11.25
2025-01-22,January,Cold Brew,Beverage,Uptown,3,4.0,12.0
2025-01-22,January,Bagel,Bakery,Uptown,3,2.95,8.85
2025-01-22,January,Muffin,Bakery,Suburban,1,3.25,3.25
2025-01-22,January,Muffin,Bakery,Downtown,3,3.25,9.75
2025-01-22,January,Muffin,Bakery,Downtown,2,3.25,6.5
2025-01-22,January,Latte,Beverage,Downtown,2,4.5,9.0
2025-01-22,January,Espresso,Beverage,Uptown,2,3.25,6.5
2025-01-22,January,Latte,Beverage,Suburban,3,4.5,13.5
2025-01-22,January,Croissant,Bakery,Uptown,3,3.75,11.25
2025-01-22,January,Espresso,Beverage,Suburban,1,3.25,3.25
2025-01-22,January,Bagel,Bakery,Downtown,3,2.95,8.85
2025-01-22,January,Latte,Beverage,Downtown,1,4.5,4.5
2025-01-22,January,Latte,Beverage,Downtown,2,4.5,9.0
2025-01-22,January,Bagel,Bakery,Downtown,2,2.95,5.9
2025-01-22,January,Croissant,Bakery,Downtown,3,3.75,11.25
2025-01-22,January,Espresso,Beverage,Suburban,1,3.25,3.25
2025-01-22,January,Espresso,Beverage,Uptown,2,3.25,6.5
2025-01-22,January,Muffin,Bakery,Suburban,1,3.25,3.25
2025-01-22,January,Muffin,Bakery,Downtown,2,3.25,6.5
2025-01-22,January,Bagel,Bakery,Uptown,1,2.95,2.95
2025-01-22,January,Cold Brew,Beverage,Uptown,1,4.0,4.0
2025-01-22,January,Espresso,Beverage,Downtown,1,3.25,3.25
2025-01-22,January,Espresso,Beverage,Suburban,2,3.25,6.5
2025-01-22,January,Espresso,Beverage,Downtown,1,3.25,3.25
2025-01-22,January,Croissant,Bakery,Uptown,1,3.75,3.75
2025-01-23,January,Latte,Beverage,Uptown,2,4.5,9.0
2025-01-23,January,Croissant,Bakery,Uptown,3,3.75,11.25
2025-01-23,January,Bagel,Bakery,Downtown,2,2.95,5.9
2025-01-23,January,Latte,Beverage,Uptown,1,4.5,4.5
2025-01-23,January,Latte,Beverage,Uptown,3,4.5,13.5
2025-01-23,January,Bagel,Bakery,Uptown,3,2.95,8.85
2025-01-23,January,Latte,Beverage,Downtown,3,4.5,13.5
2025-01-23,January,Latte,Beverage,Uptown,3,4.5,13.5
2025-01-23,January,Espresso,Beverage,Uptown,2,3.25,6.5
2025-01-23,January,Bagel,Bakery,Downtown,3,2.95,8.85
2025-01-23,January,Espresso,Beverage,Downtown,2,3.25,6.5
2025-01-23,January,Latte,Beverage,Downtown,1,4.5,4.5
2025-01-23,January,Bagel,Bakery,Downtown,1,2.95,2.95
2025-01-23,January,Bagel,Bakery,Suburban,1,2.95,2.95
2025-01-23,January,Espresso,Beverage,Downtown,1,3.25,3.25
2025-01-24,January,Croissant,Bakery,Downtown,2,3.75,7.5
2025-01-24,January,Espresso,Beverage,Downtown,2,3.25,6.5
2025-01-24,January,Croissant,Bakery,Suburban,3,3.75,11.25
2025-01-24,January,Cold Brew,Beverage,Downtown,1,4.0,4.0
2025-01-24,January,Bagel,Bakery,Uptown,2,2.95,5.9
2025-01-24,January,Cold Brew,Beverage,Suburban,1,4.0,4.0
2025-01-24,January,Muffin,Bakery,Suburban,3,3.25,9.75
2025-01-24,January,Latte,Beverage,Downtown,1,4.5,4.5
2025-01-24,January,Bagel,Bakery,Uptown,2,2.95,5.9
2025-01-24,January,Bagel,Bakery,Suburban,2,2.95,5.9
2025-01-24,January,Bagel,Bakery,Uptown,1,2.95,2.95
2025-01-24,January,Muffin,Bakery,Downtown,3,3.25,9.75
2025-01-24,January,Latte,Beverage,Suburban,2,4.5,9.0
2025-01-24,January,Espresso,Beverage,Downtown,2,3.25,6.5
2025-01-24,January,Latte,Beverage,Uptown,2,4.5,9.0
2025-01-24,January,Croissant,Bakery,Suburban,1,3.75,3.75
2025-01-24,January,Espresso,Beverage,Downtown,3,3.25,9.75
2025-01-24,January,Muffin,Bakery,Uptown,2,3.25,6.5
2025-01-24,January,Espresso,Beverage,Downtown,3,3.25,9.75
2025-01-24,January,Croissant,Bakery,Suburban,3,3.75,11.25
2025-01-24,January,Muffin,Bakery,Suburban,1,3.25,3.25
2025-01-24,January,Muffin,Bakery,Downtown,1,3.25,3.25
2025-01-24,January,Bagel,Bakery,Uptown,1,2.95,2.95
2025-01-24,January,Latte,Beverage,Suburban,1,4.5,4.5
2025-01-24,January,Espresso,Beverage,Suburban,3,3.25,9.75
2025-01-25,January,Latte,Beverage,Uptown,3,4.5,13.5
2025-01-25,January,Espresso,Beverage,Downtown,3,3.25,9.75
2025-01-25,January,Espresso,Beverage,Downtown,3,3.25,9.75
2025-01-25,January,Croissant,Bakery,Uptown,3,3.75,11.25
2025-01-25,January,Croissant,Bakery,Downtown,2,3.75,7.5
2025-01-25,January,Croissant,Bakery,Downtown,3,3.75,11.25
2025-01-25,January,Bagel,Bakery,Uptown,2,2.95,5.9
2025-01-25,January,Espresso,Beverage,Downtown,2,3.25,6.5
2025-01-25,January,Latte,Beverage,Downtown,3,4.5,13.5
2025-01-25,January,Cold Brew,Beverage,Downtown,2,4.0,8.0
2025-01-25,January,Latte,Beverage,Uptown,2,4.5,9.0
2025-01-25,January,Bagel,Bakery,Downtown,3,2.95,8.85
2025-01-25,January,Espresso,Beverage,Uptown,1,3.25,3.25
2025-01-25,January,Espresso,Beverage,Suburban,1,3.25,3.25
2025-01-25,January,Bagel,Bakery,Downtown,3,2.95,8.85
2025-01-26,January,Croissant,Bakery,Uptown,1,3.75,3.75
2025-01-26,January,Croissant,Bakery,Suburban,2,3.75,7.5
2025-01-26,January,Muffin,Bakery,Suburban,2,3.25,6.5
2025-01-26,January,Muffin,Bakery,Downtown,2,3.25,6.5
2025-01-26,January,Muffin,Bakery,Suburban,3,3.25,9.75
2025-01-26,January,Espresso,Beverage,Suburban,2,3.25,6.5
2025-01-26,January,Croissant,Bakery,Downtown,3,3.75,11.25
2025-01-26,January,Espresso,Beverage,Uptown,3,3.25,9.75
2025-01-26,January,Croissant,Bakery,Uptown,2,3.75,7.5
2025-01-26,January,Bagel,Bakery,Suburban,1,2.95,2.95
2025-01-26,January,Bagel,Bakery,Uptown,2,2.95,5.9
2025-01-26,January,Espresso,Beverage,Uptown,3,3.25,9.75
2025-01-26,January,Espresso,Beverage,Suburban,2,3.25,6.5
2025-01-26,January,Latte,Beverage,Suburban,1,4.5,4.5
2025-01-26,January,Latte,Beverage,Suburban,3,4.5,13.5
2025-01-26,January,Bagel,Bakery,Downtown,3,2.95,8.85
2025-01-26,January,Latte,Beverage,Uptown,2,4.5,9.0
2025-01-26,January,Bagel,Bakery,Uptown,3,2.95,8.85
2025-01-26,January,Bagel,Bakery,Uptown,2,2.95,5.9
2025-01-26,January,Cold Brew,Beverage,Downtown,2,4.0,8.0
2025-01-26,January,Muffin,Bakery,Suburban,2,3.25,6.5
2025-01-26,January,Croissant,Bakery,Suburban,3,3.75,11.25
2025-01-26,January,Croissant,Bakery,Downtown,2,3.75,7.5
2025-01-26,January,Muffin,Bakery,Suburban,3,3.25,9.75
2025-01-27,January,Bagel,Bakery,Uptown,3,2.95,8.85
2025-01-27,January,Espresso,Beverage,Downtown,1,3.25,3.25
2025-01-27,January,Cold Brew,Beverage,Uptown,3,4.0,12.0
2025-01-27,January,Espresso,Beverage,Suburban,1,3.25,3.25
2025-01-27,January,Bagel,Bakery,Suburban,2,2.95,5.9
2025-01-27,January,Muffin,Bakery,Suburban,3,3.25,9.75
2025-01-27,January,Croissant,Bakery,Uptown,2,3.75,7.5
2025-01-27,January,Latte,Beverage,Uptown,2,4.5,9.0
2025-01-27,January,Croissant,Bakery,Uptown,2,3.75,7.5
2025-01-27,January,Cold Brew,Beverage,Uptown,1,4.0,4.0
2025-01-27,January,Croissant,Bakery,Uptown,3,3.75,11.25
2025-01-27,January,Cold Brew,Beverage,Downtown,1,4.0,4.0
2025-01-27,January,Cold Brew,Beverage,Uptown,2,4.0,8.0
2025-01-27,January,Cold Brew,Beverage,Downtown,3,4.0,12.0
2025-01-27,January,Latte,Beverage,Downtown,1,4.5,4.5
2025-01-27,January,Muffin,Bakery,Uptown,1,3.25,3.25
2025-01-27,January,Espresso,Beverage,Suburban,3,3.25,9.75
2025-01-27,January,Latte,Beverage,Downtown,1,4.5,4.5
2025-01-27,January,Cold Brew,Beverage,Uptown,3,4.0,12.0
2025-01-27,January,Bagel,Bakery,Downtown,2,2.95,5.9
2025-01-27,January,Cold Brew,Beverage,Suburban,1,4.0,4.0
2025-01-27,January,Latte,Beverage,Uptown,2,4.5,9.0
2025-01-27,January,Espresso,Beverage,Uptown,2,3.25,6.5
2025-01-27,January,Latte,Beverage,Downtown,1,4.5,4.5
2025-01-27,January,Espresso,Beverage,Downtown,2,3.25,6.5
2025-01-27,January,Bagel,Bakery,Uptown,1,2.95,2.95
2025-01-27,January,Muffin,Bakery,Suburban,2,3.25,6.5
2025-01-28,January,Latte,Beverage,Downtown,1,4.5,4.5
2025-01-28,January,Latte,Beverage,Suburban,1,4.5,4.5
2025-01-28,January,Latte,Beverage,Suburban,3,4.5,13.5
2025-01-28,January,Bagel,Bakery,Suburban,1,2.95,2.95
2025-01-28,January,Croissant,Bakery,Uptown,3,3.75,11.25
2025-01-28,January,Bagel,Bakery,Downtown,2,2.95,5.9
2025-01-28,January,Cold Brew,Beverage,Suburban,1,4.0,4.0
2025-01-28,January,Latte,Beverage,Uptown,1,4.5,4.5
2025-01-28,January,Cold Brew,Beverage,Suburban,1,4.0,4.0
2025-01-28,January,Bagel,Bakery,Uptown,3,2.95,8.85
2025-01-28,January,Cold Brew,Beverage,Uptown,2,4.0,8.0
2025-01-28,January,Espresso,Beverage,Downtown,1,3.25,3.25
2025-01-28,January,Cold Brew,Beverage,Downtown,1,4.0,4.0
2025-01-28,January,Bagel,Bakery,Uptown,2,2.95,5.9
2025-01-28,January,Croissant,Bakery,Suburban,3,3.75,11.25
2025-01-28,January,Latte,Beverage,Uptown,3,4.5,13.5
2025-01-29,January,Cold Brew,Beverage,Suburban,1,4.0,4.0
2025-01-29,January,Espresso,Beverage,Downtown,3,3.25,9.75
2025-01-29,January,Latte,Beverage,Suburban,2,4.5,9.0
2025-01-29,January,Cold Brew,Beverage,Downtown,1,4.0,4.0
2025-01-29,January,Bagel,Bakery,Downtown,3,2.95,8.85
2025-01-29,January,Cold Brew,Beverage,Downtown,1,4.0,4.0
2025-01-29,January,Bagel,Bakery,Downtown,2,2.95,5.9
2025-01-29,January,Croissant,Bakery,Downtown,2,3.75,7.5
2025-01-29,January,Cold Brew,Beverage,Downtown,1,4.0,4.0
2025-01-29,January,Bagel,Bakery,Downtown,3,2.95,8.85
2025-01-29,January,Bagel,Bakery,Suburban,2,2.95,5.9
2025-01-29,January,Muffin,Bakery,Uptown,2,3.25,6.5
2025-01-29,January,Croissant,Bakery,Downtown,3,3.75,11.25
2025-01-29,January,Latte,Beverage,Downtown,1,4.5,4.5
2025-01-29,January,Espresso,Beverage,Suburban,1,3.25,3.25
2025-01-29,January,Espresso,Beverage,Downtown,3,3.25,9.75
2025-01-29,January,Muffin,Bakery,Uptown,1,3.25,3.25
2025-01-29,January,Latte,Beverage,Uptown,2,4.5,9.0
2025-01-29,January,Croissant,Bakery,Uptown,2,3.75,7.5
2025-01-29,January,Muffin,Bakery,Uptown,2,3.25,6.5
2025-01-29,January,Espresso,Beverage,Downtown,2,3.25,6.5
2025-01-29,January,Latte,Beverage,Downtown,3,4.5,13.5
2025-01-29,January,Cold Brew,Beverage,Suburban,3,4.0,12.0
2025-01-29,January,Espresso,Beverage,Uptown,1,3.25,3.25
2025-01-29,January,Croissant,Bakery,Downtown,3,3.75,11.25
2025-01-29,January,Espresso,Beverage,Suburban,1,3.25,3.25
2025-01-29,January,Espresso,Beverage,Downtown,2,3.25,6.5
2025-01-30,January,Bagel,Bakery,Downtown,1,2.95,2.95
2025-01-30,January,Bagel,Bakery,Downtown,2,2.95,5.9
2025-01-30,January,Cold Brew,Beverage,Uptown,3,4.0,12.0
2025-01-30,January,Croissant,Bakery,Uptown,2,3.75,7.5
2025-01-30,January,Latte,Beverage,Suburban,3,4.5,13.5
2025-01-30,January,Espresso,Beverage,Suburban,3,3.25,9.75
2025-01-30,January,Muffin,Bakery,Uptown,2,3.25,6.5
2025-01-30,January,Bagel,Bakery,Suburban,1,2.95,2.95
2025-01-30,January,Bagel,Bakery,Uptown,3,2.95,8.85
2025-01-30,January,Croissant,Bakery,Suburban,1,3.75,3.75
2025-01-30,January,Cold Brew,Beverage,Suburban,1,4.0,4.0
2025-01-30,January,Croissant,Bakery,Downtown,2,3.75,7.5
2025-01-30,January,Muffin,Bakery,Suburban,2,3.25,6.5
2025-01-30,January,Muffin,Bakery,Downtown,1,3.25,3.25
2025-01-30,January,Bagel,Bakery,Uptown,2,2.95,5.9
2025-01-30,January,Latte,Beverage,Suburban,2,4.5,9.0
2025-01-30,January,Espresso,Beverage,Suburban,2,3.25,6.5
2025-01-31,January,Latte,Beverage,Downtown,3,4.5,13.5
2025-01-31,January,Cold Brew,Beverage,Suburban,2,4.0,8.0
2025-01-31,January,Espresso,Beverage,Downtown,2,3.25,6.5
2025-01-31,January,Muffin,Bakery,Uptown,2,3.25,6.5
2025-01-31,January,Cold Brew,Beverage,Suburban,1,4.0,4.0
2025-01-31,January,Croissant,Bakery,Uptown,1,3.75,3.75
2025-01-31,January,Muffin,Bakery,Uptown,3,3.25,9.75
2025-01-31,January,Latte,Beverage,Uptown,2,4.5,9.0
2025-01-31,January,Croissant,Bakery,Uptown,1,3.75,3.75
2025-01-31,January,Croissant,Bakery,Uptown,3,3.75,11.25
2025-01-31,January,Cold Brew,Beverage,Downtown,2,4.0,8.0
2025-01-31,January,Espresso,Beverage,Suburban,3,3.25,9.75
2025-01-31,January,Bagel,Bakery,Downtown,2,2.95,5.9
2025-01-31,January,Bagel,Bakery,Downtown,2,2.95,5.9
2025-01-31,January,Bagel,Bakery,Suburban,3,2.95,8.85
2025-01-31,January,Latte,Beverage,Uptown,3,4.5,13.5
2025-01-31,January,Croissant,Bakery,Uptown,3,3.75,11.25
2025-01-31,January,Latte,Beverage,Uptown,1,4.5,4.5
2025-01-31,January,Bagel,Bakery,Uptown,3,2.95,8.85
2025-02-01,February,Muffin,Bakery,Uptown,2,3.25,6.5
2025-02-01,February,Bagel,Bakery,Downtown,2,2.95,5.9
2025-02-01,February,Muffin,Bakery,Uptown,2,3.25,6.5
2025-02-01,February,Muffin,Bakery,Downtown,3,3.25,9.75
2025-02-01,February,Cold Brew,Beverage,Uptown,1,4.0,4.0
2025-02-01,February,Cold Brew,Beverage,Suburban,2,4.0,8.0
2025-02-01,February,Cold Brew,Beverage,Uptown,2,4.0,8.0
2025-02-01,February,Latte,Beverage,Suburban,1,4.5,4.5
2025-02-01,February,Espresso,Beverage,Suburban,1,3.25,3.25
2025-02-01,February,Espresso,Beverage,Suburban,2,3.25,6.5
2025-02-01,February,Croissant,Bakery,Downtown,1,3.75,3.75
2025-02-01,February,Bagel,Bakery,Suburban,1,2.95,2.95
2025-02-01,February,Latte,Beverage,Suburban,1,4.5,4.5
2025-02-01,February,Bagel,Bakery,Suburban,3,2.95,8.85
2025-02-01,February,Latte,Beverage,Suburban,3,4.5,13.5
2025-02-01,February,Latte,Beverage,Suburban,1,4.5,4.5
2025-02-01,February,Latte,Beverage,Downtown,3,4.5,13.5
2025-02-01,February,Latte,Beverage,Downtown,1,4.5,4.5
2025-02-01,February,Muffin,Bakery,Suburban,3,3.25,9.75
2025-02-01,February,Muffin,Bakery,Suburban,1,3.25,3.25
2025-02-01,February,Croissant,Bakery,Suburban,2,3.75,7.5
2025-02-01,February,Muffin,Bakery,Uptown,3,3.25,9.75
2025-02-01,February,Croissant,Bakery,Downtown,3,3.75,11.25
2025-02-01,February,Latte,Beverage,Downtown,2,4.5,9.0
2025-02-01,February,Latte,Beverage,Suburban,3,4.5,13.5
2025-02-01,February,Croissant,Bakery,Uptown,2,3.75,7.5
2025-02-02,February,Croissant,Bakery,Uptown,1,3.75,3.75
2025-02-02,February,Cold Brew,Beverage,Suburban,3,4.0,12.0
2025-02-02,February,Bagel,Bakery,Uptown,2,2.95,5.9
2025-02-02,February,Cold Brew,Beverage,Suburban,1,4.0,4.0
2025-02-02,February,Bagel,Bakery,Downtown,3,2.95,8.85
2025-02-02,February,Latte,Beverage,Uptown,3,4.5,13.5
2025-02-02,February,Muffin,Bakery,Uptown,2,3.25,6.5
2025-02-02,February,Croissant,Bakery,Uptown,3,3.75,11.25
2025-02-02,February,Muffin,Bakery,Uptown,1,3.25,3.25
2025-02-02,February,Bagel,Bakery,Suburban,3,2.95,8.85
2025-02-02,February,Latte,Beverage,Suburban,3,4.5,13.5
2025-02-02,February,Bagel,Bakery,Suburban,1,2.95,2.95
2025-02-02,February,Bagel,Bakery,Downtown,3,2.95,8.85
2025-02-02,February,Muffin,Bakery,Uptown,1,3.25,3.25
2025-02-02,February,Croissant,Bakery,Suburban,2,3.75,7.5
2025-02-02,February,Latte,Beverage,Uptown,2,4.5,9.0
2025-02-02,February,Croissant,Bakery,Downtown,1,3.75,3.75
2025-02-02,February,Latte,Beverage,Uptown,2,4.5,9.0
2025-02-02,February,Cold Brew,Beverage,Downtown,2,4.0,8.0
2025-02-02,February,Latte,Beverage,Suburban,2,4.5,9.0
2025-02-02,February,Latte,Beverage,Uptown,3,4.5,13.5
2025-02-02,February,Latte,Beverage,Downtown,2,4.5,9.0
2025-02-02,February,Espresso,Beverage,Uptown,2,3.25,6.5
2025-02-02,February,Muffin,Bakery,Suburban,1,3.25,3.25
2025-02-02,February,Latte,Beverage,Suburban,1,4.5,4.5
2025-02-03,February,Croissant,Bakery,Downtown,1,3.75,3.75
2025-02-03,February,Cold Brew,Beverage,Suburban,2,4.0,8.0
2025-02-03,February,Latte,Beverage,Suburban,1,4.5,4.5
2025-02-03,February,Espresso,Beverage,Uptown,1,3.25,3.25
2025-02-03,February,Cold Brew,Beverage,Suburban,2,4.0,8.0
2025-02-03,February,Bagel,Bakery,Suburban,1,2.95,2.95
2025-02-03,February,Croissant,Bakery,Suburban,1,3.75,3.75
2025-02-03,February,Espresso,Beverage,Suburban,2,3.25,6.5
2025-02-03,February,Latte,Beverage,Uptown,1,4.5,4.5
2025-02-03,February,Bagel,Bakery,Uptown,1,2.95,2.95
2025-02-03,February,Cold Brew,Beverage,Suburban,1,4.0,4.0
2025-02-03,February,Muffin,Bakery,Downtown,2,3.25,6.5
2025-02-03,February,Espresso,Beverage,Uptown,2,3.25,6.5
2025-02-03,February,Croissant,Bakery,Uptown,1,3.75,3.75
2025-02-03,February,Latte,Beverage,Suburban,3,4.5,13.5
2025-02-03,February,Croissant,Bakery,Suburban,1,3.75,3.75
2025-02-03,February,Espresso,Beverage,Downtown,3,3.25,9.75
2025-02-03,February,Croissant,Bakery,Downtown,1,3.75,3.75
2025-02-03,February,Muffin,Bakery,Downtown,3,3.25,9.75
2025-02-03,February,Bagel,Bakery,Downtown,1,2.95,2.95
2025-02-03,February,Latte,Beverage,Downtown,2,4.5,9.0
2025-02-03,February,Cold Brew,Beverage,Downtown,1,4.0,4.0
2025-02-03,February,Cold Brew,Beverage,Suburban,3,4.0,12.0
2025-02-03,February,Cold Brew,Beverage,Suburban,1,4.0,4.0
2025-02-03,February,Muffin,Bakery,Suburban,3,3.25,9.75
2025-02-03,February,Muffin,Bakery,Uptown,3,3.25,9.75
2025-02-04,February,Latte,Beverage,Suburban,1,4.5,4.5
2025-02-04,February,Muffin,Bakery,Downtown,3,3.25,9.75
2025-02-04,February,Cold Brew,Beverage,Suburban,1,4.0,4.0
2025-02-04,February,Latte,Beverage,Uptown,1,4.5,4.5
2025-02-04,February,Bagel,Bakery,Downtown,3,2.95,8.85
2025-02-04,February,Latte,Beverage,Downtown,1,4.5,4.5
2025-02-04,February,Croissant,Bakery,Downtown,1,3.75,3.75
2025-02-04,February,Croissant,Bakery,Downtown,1,3.75,3.75
2025-02-04,February,Espresso,Beverage,Uptown,1,3.25,3.25
2025-02-04,February,Bagel,Bakery,Downtown,3,2.95,8.85
2025-02-04,February,Espresso,Beverage,Uptown,2,3.25,6.5
2025-02-04,February,Muffin,Bakery,Uptown,3,3.25,9.75
2025-02-04,February,Latte,Beverage,Downtown,1,4.5,4.5
2025-02-04,February,Espresso,Beverage,Downtown,3,3.25,9.75
2025-02-04,February,Muffin,Bakery,Uptown,2,3.25,6.5
2025-02-04,February,Cold Brew,Beverage,Downtown,3,4.0,12.0
2025-02-04,February,Espresso,Beverage,Uptown,2,3.25,6.5
2025-02-04,February,Croissant,Bakery,Uptown,3,3.75,11.25
2025-02-04,February,Latte,Beverage,Suburban,1,4.5,4.5
2025-02-04,February,Latte,Beverage,Uptown,2,4.5,9.0
2025-02-05,February,Muffin,Bakery,Downtown,2,3.25,6.5
2025-02-05,February,Cold Brew,Beverage,Downtown,2,4.0,8.0
2025-02-05,February,Croissant,Bakery,Uptown,1,3.75,3.75
2025-02-05,February,Muffin,Bakery,Downtown,3,3.25,9.75
2025-02-05,February,Muffin,Bakery,Uptown,1,3.25,3.25
2025-02-05,February,Latte,Beverage,Downtown,1,4.5,4.5
2025-02-05,February,Espresso,Beverage,Downtown,3,3.25,9.75
2025-02-05,February,Cold Brew,Beverage,Suburban,3,4.0,12.0
2025-02-05,February,Bagel,Bakery,Suburban,1,2.95,2.95
2025-02-05,February,Croissant,Bakery,Uptown,1,3.75,3.75
2025-02-05,February,Bagel,Bakery,Downtown,2,2.95,5.9
2025-02-05,February,Bagel,Bakery,Suburban,3,2.95,8.85
2025-02-05,February,Bagel,Bakery,Uptown,3,2.95,8.85
2025-02-05,February,Latte,Beverage,Downtown,2,4.5,9.0
2025-02-05,February,Cold Brew,Beverage,Suburban,2,4.0,8.0
2025-02-05,February,Latte,Beverage,Suburban,1,4.5,4.5
2025-02-05,February,Espresso,Beverage,Suburban,2,3.25,6.5
2025-02-05,February,Croissant,Bakery,Suburban,2,3.75,7.5
2025-02-05,February,Cold Brew,Beverage,Uptown,3,4.0,12.0
2025-02-05,February,Espresso,Beverage,Downtown,2,3.25,6.5
2025-02-05,February,Bagel,Bakery,Uptown,2,2.95,5.9
2025-02-05,February,Cold Brew,Beverage,Downtown,2,4.0,8.0
2025-02-05,February,Latte,Beverage,Downtown,2,4.5,9.0
2025-02-05,February,Muffin,Bakery,Suburban,1,3.25,3.25
2025-02-05,February,Cold Brew,Beverage,Downtown,2,4.0,8.0
2025-02-05,February,Cold Brew,Beverage,Downtown,3,4.0,12.0
2025-02-06,February,Croissant,Bakery,Downtown,1,3.75,3.75
2025-02-06,February,Cold Brew,Beverage,Uptown,2,4.0,8.0
2025-02-06,February,Muffin,Bakery,Downtown,3,3.25,9.75
2025-02-06,February,Cold Brew,Beverage,Downtown,1,4.0,4.0
2025-02-06,February,Latte,Beverage,Suburban,2,4.5,9.0
2025-02-06,February,Muffin,Bakery,Suburban,2,3.25,6.5
2025-02-06,February,Latte,Beverage,Suburban,3,4.5,13.5
2025-02-06,February,Espresso,Beverage,Suburban,2,3.25,6.5
2025-02-06,February,Cold Brew,Beverage,Suburban,3,4.0,12.0
2025-02-06,February,Cold Brew,Beverage,Uptown,1,4.0,4.0
